Date,Open,High,Low,Close,Direction,Extension,Counter
2009-01-25,1354.115209,1354.115209,1341.329572,1343.073068,Bear,12.785636999999952,0.0
2009-01-26,1342.20132,1396.249695,1332.902675,1384.045223,Bull,54.04837500000008,9.298644999999851
2009-01-27,1384.335806,1404.095427,1367.191429,1402.642514,Bull,19.759620999999925,17.144377000000077
2009-01-28,1402.642514,1446.811078,1400.317852,1424.145631,Bull,44.16856400000006,2.3246619999999893
2009-01-29,1423.855048,1429.666701,1390.147459,1405.838923,Bear,33.70758899999987,5.811653000000206
2009-01-30,1405.838923,1411.359994,1364.285602,1370.678421,Bear,41.553321000000096,5.521070999999893
2009-02-01,1372.712499,1374.746578,1364.285602,1367.482011,Bear,8.426897000000054,2.0340790000000197
2009-02-02,1366.029098,1397.121443,1340.748406,1382.011145,Bull,31.092345000000023,25.280692000000045
2009-02-03,1381.720562,1415.428151,1368.644342,1405.838923,Bull,33.7075890000001,13.076219999999921
2009-02-04,1405.838923,1444.486417,1377.652405,1377.942987,Bear,28.186517999999978,38.64749400000005
2009-02-05,1379.105318,1452.041566,1377.361822,1435.478355,Bull,72.9362480000002,1.7434959999998227
2009-02-06,1435.478355,1487.202069,1430.829032,1482.843329,Bull,51.72371399999997,4.6493229999998675
2009-02-08,1479.646919,1482.552746,1462.793125,1462.793125,Bear,16.853794000000107,2.905827000000045
2009-02-09,1462.793125,1494.176052,1462.21196,1472.09177,Bull,31.38292700000011,0.5811649999998281
2009-02-10,1471.510605,1494.757218,1419.786891,1436.350103,Bear,51.72371399999997,23.246613000000025
2009-02-11,1436.350103,1440.999425,1402.351931,1417.462229,Bear,33.99817200000007,4.649321999999984
2009-02-12,1417.462229,1454.65681,1397.702608,1449.426322,Bull,37.19458099999997,19.759620999999925
2009-02-13,1449.426322,1458.724968,1425.017379,1428.794953,Bear,24.408943000000136,9.298645999999962
2009-02-15,1422.9833,1423.855048,1409.90708,1419.496308,Bear,13.076220000000149,0.8717479999997977
2009-02-16,1418.915143,1426.179709,1400.317852,1402.642514,Bear,18.59729100000004,7.264566000000059
2009-02-17,1402.933096,1404.676592,1370.387838,1380.558231,Bear,32.545257999999876,1.7434960000000501
2009-02-18,1380.558231,1399.446104,1361.670358,1370.387838,Bear,18.8878729999999,18.887873000000127
2009-02-19,1370.387838,1396.540278,1348.594138,1351.499965,Bear,21.79370000000017,26.152439999999842
2009-02-20,1349.756469,1375.618326,1336.680249,1361.960941,Bull,25.8618570000001,13.076219999999921
2009-02-22,1365.15735,1379.977066,1352.08113,1378.23357,Bull,14.819715999999971,13.076219999999921
2009-02-23,1378.23357,1390.147459,1308.203148,1327.091021,Bear,70.03042200000004,11.913888999999926
2009-02-24,1326.800439,1367.772594,1317.792376,1348.594138,Bull,40.97215499999993,9.008062999999993
2009-02-25,1350.047052,1376.490074,1327.381604,1344.235398,Bear,22.66544799999997,26.443022000000155
2009-02-26,1344.816564,1365.738515,1309.074896,1313.433636,Bear,35.74166799999989,20.921951000000035
2009-02-27,1313.433636,1322.732281,1286.990614,1298.323338,Bear,26.443021999999928,9.298645000000079
2009-03-01,1295.126928,1295.998676,1273.042646,1278.273134,Bear,22.084281999999803,0.8717480000000251
2009-03-02,1278.273134,1297.161007,1248.633702,1272.461481,Bear,29.639431999999942,18.8878729999999
2009-03-03,1271.880315,1281.178961,1234.395152,1258.22293,Bear,37.48516300000006,9.298645999999962
2009-03-04,1258.22293,1307.621983,1257.0606,1275.65789,Bull,49.399053000000094,1.1623299999998835
2009-03-05,1274.495559,1284.665953,1246.018458,1258.22293,Bear,28.477100999999948,10.170393999999987
2009-03-06,1258.22293,1266.359245,1212.310869,1251.248946,Bear,45.912060999999994,8.136315000000195
2009-03-08,1251.539529,1260.547591,1246.018458,1251.830112,Bull,9.008062000000109,5.521070999999893
2009-03-09,1251.539529,1264.325166,1209.11446,1227.711751,Bear,42.425068999999894,12.785637000000179
2009-03-10,1228.583499,1297.45159,1224.805924,1295.126928,Bull,68.86809099999982,3.77757500000007
2009-03-11,1294.836346,1320.117037,1284.37537,1297.45159,Bull,25.280690999999933,10.460976000000073
2009-03-12,1295.708094,1355.27754,1290.768188,1349.756469,Bull,59.56944599999997,4.9399060000000645
2009-03-13,1349.465699,1366.039615,1334.636405,1358.479583,Bull,16.573915999999826,14.829294000000118
2009-03-15,1353.536485,1355.862649,1345.394912,1346.848764,Bear,8.141573000000108,2.326163999999835
2009-03-16,1346.848764,1372.436565,1328.530226,1349.465699,Bull,25.5878009999999,18.31853799999999
2009-03-17,1349.465699,1386.393547,1333.764094,1380.287367,Bull,36.92784799999981,15.7016050000002
2009-03-18,1381.159679,1424.484477,1371.273483,1397.733595,Bull,43.32479799999987,9.886196000000155
2009-03-19,1397.442824,1422.158313,1387.556629,1389.592022,Bear,9.886195000000043,24.715488999999934
2009-03-20,1387.847399,1418.959838,1369.23809,1381.741219,Bear,18.60930899999994,31.112438999999995
2009-03-22,1379.996597,1406.165938,1379.996597,1403.839774,Bull,26.16934100000003,0.0
2009-03-23,1404.130545,1463.156948,1399.187447,1453.852293,Bull,59.02640300000007,4.943097999999964
2009-03-24,1453.270752,1459.376932,1430.881427,1442.221475,Bear,22.38932499999987,6.106179999999995
2009-03-25,1441.639934,1467.227734,1401.804381,1451.52613,Bull,25.587800000000016,39.83555300000012
2009-03-26,1451.8169,1490.780141,1446.873802,1472.461603,Bull,38.963240999999925,4.943097999999964
2009-03-27,1472.752373,1478.567782,1451.52613,1460.830784,Bear,21.226243000000068,5.815409000000045
2009-03-29,1453.852293,1459.086161,1437.278377,1438.441459,Bear,16.573915999999826,5.2338680000000295
2009-03-30,1439.023,1439.31377,1399.768988,1429.427575,Bear,39.254011999999875,0.2907700000000659
2009-03-31,1429.136804,1462.866177,1413.144429,1416.342904,Bear,15.992375000000038,33.72937300000012
2009-04-01,1416.052134,1475.950848,1407.32902,1475.369307,Bull,59.89871399999993,8.723114000000123
2009-04-02,1475.369307,1524.509515,1468.972357,1509.680221,Bull,49.14020800000003,6.396949999999833
2009-04-03,1509.680221,1532.941858,1504.155583,1530.906465,Bull,23.261636999999837,5.524638000000095
2009-04-05,1530.034153,1543.991135,1527.70799,1540.50189,Bull,13.956981999999925,2.3261629999999514
2009-04-06,1540.211119,1542.828054,1495.141698,1531.778776,Bear,45.06942100000015,2.6169350000000122
2009-04-07,1531.778776,1532.069547,1473.333914,1478.277012,Bear,58.44486200000006,0.2907709999999497
2009-04-08,1478.277012,1525.672596,1473.624684,1524.218744,Bull,47.3955840000001,4.652328000000125
2009-04-09,1524.218744,1559.983511,1512.878696,1553.877331,Bull,35.76476699999989,11.340048000000024
2009-04-12,1549.225004,1557.366576,1547.18961,1548.643463,Bear,2.0353939999999966,8.141571999999996
2009-04-13,1549.225004,1562.600445,1534.977251,1537.012644,Bear,14.247752999999875,13.375441000000137
2009-04-14,1537.303415,1559.69274,1516.949483,1519.857187,Bear,20.353931999999986,22.38932499999987
2009-04-15,1519.566417,1548.934233,1504.446353,1528.580301,Bull,29.367815999999948,15.120063999999957
2009-04-16,1529.452612,1579.755902,1520.438728,1558.238888,Bull,50.30329000000006,9.013883999999962
2009-04-17,1558.529658,1582.663606,1554.749642,1572.48664,Bull,24.133948000000146,3.7800159999999323
2009-04-19,1569.578936,1569.578936,1557.657347,1559.69274,Bear,11.92158900000004,0.0
2009-04-20,1561.728133,1568.125083,1513.751008,1534.977251,Bear,47.977125000000115,6.396949999999833
2009-04-21,1534.977251,1546.89884,1511.715614,1541.083431,Bull,11.92158900000004,23.261637000000064
2009-04-22,1541.083431,1584.117459,1529.161842,1550.388085,Bull,43.034028000000035,11.92158900000004
2009-04-23,1549.225004,1577.138968,1534.10494,1554.458872,Bull,27.913964000000078,15.120063999999957
2009-04-24,1554.458872,1603.308309,1553.29579,1599.237523,Bull,48.84943700000008,1.1630820000000313
2009-04-26,1591.09595,1592.549802,1570.451247,1577.138968,Bear,20.644702999999936,1.4538520000000972
2009-04-27,1577.429738,1609.123718,1570.742018,1578.302049,Bull,31.69398000000001,6.687720000000127
2009-04-28,1578.59282,1602.145227,1571.323558,1586.152852,Bull,23.552406999999903,7.269262000000026
2009-04-29,1586.443622,1625.116093,1584.699,1611.159111,Bull,38.67247100000009,1.7446219999999357
2009-04-30,1611.449882,1648.37773,1607.669866,1617.265291,Bull,36.92784800000004,3.7800159999999323
2009-05-01,1617.846832,1631.513043,1606.216014,1626.569946,Bull,13.666210999999976,11.630817999999863
2009-05-03,1625.406864,1637.328453,1625.406864,1632.385355,Bull,11.92158900000004,0.0
2009-05-04,1632.385355,1659.427007,1630.640732,1654.193139,Bull,27.041652000000113,1.7446229999998195
2009-05-05,1653.902369,1661.17163,1635.58383,1642.27155,Bear,18.318538999999873,7.269261000000142
2009-05-06,1642.27155,1669.603973,1627.151487,1650.122353,Bull,27.332423000000063,15.120062999999845
2009-05-07,1650.413123,1672.220908,1599.528293,1628.605339,Bear,50.884829999999965,21.807784999999967
2009-05-08,1629.18688,1640.236157,1600.109834,1616.102209,Bear,29.077045999999882,11.049277000000075
2009-05-10,1613.194505,1613.194505,1600.400604,1609.123718,Bear,12.793901000000005,0.0
2009-05-11,1609.123718,1639.654616,1588.769786,1618.719143,Bull,30.53089799999998,20.353931999999986
2009-05-12,1617.846832,1635.8746,1582.663606,1612.903734,Bear,35.18322599999988,18.02776800000015
2009-05-13,1613.485275,1614.939127,1556.494265,1562.309674,Bear,56.99100999999996,1.4538520000000972
2009-05-14,1561.728133,1591.968261,1554.458872,1576.266656,Bull,30.240127999999913,7.269261000000142
2009-05-15,1576.266656,1596.911359,1559.983511,1575.103574,Bear,16.283145000000104,20.644702999999936
2009-05-17,1572.777411,1575.394345,1561.437363,1567.252772,Bear,11.340048000000024,2.616933999999901
2009-05-18,1567.834313,1619.591455,1564.635838,1612.031423,Bull,51.75714199999993,3.198475000000144
2009-05-19,1612.322193,1640.526928,1603.88985,1617.265291,Bull,28.204735000000028,8.432342999999946
2009-05-20,1616.68375,1655.065451,1611.159111,1614.066816,Bear,5.524638999999979,38.38170100000002
2009-05-21,1613.194505,1620.463766,1572.48664,1594.585195,Bear,40.707864999999856,7.269261000000142
2009-05-22,1594.875966,1604.18062,1572.777411,1582.663606,Bear,22.098555000000033,9.304654000000028
2009-05-24,1581.500525,1590.514409,1568.997395,1582.954377,Bull,9.013883999999962,12.503129999999828
2009-05-25,1582.954377,1589.932868,1571.032788,1574.812804,Bear,11.92158900000004,6.978491000000076
2009-05-26,1574.812804,1645.760796,1561.728133,1641.108469,Bull,70.94799200000011,13.084670999999844
2009-05-27,1641.399239,1661.753171,1625.697634,1637.619223,Bear,15.701604999999972,20.353931999999986
2009-05-28,1637.909994,1656.519303,1615.811439,1648.37773,Bull,18.60930899999994,22.098555000000033
2009-05-29,1648.6685,1678.036317,1641.108469,1671.348596,Bull,29.36781700000006,7.560030999999981
2009-05-31,1667.859351,1678.036317,1663.207023,1675.128612,Bull,10.176965999999993,4.652328000000125
2009-06-01,1675.419383,1723.978049,1675.419383,1706.822592,Bull,48.55866600000013,0.0
2009-06-02,1707.404133,1738.225802,1703.333347,1722.814967,Bull,30.82166899999993,4.070785999999998
2009-06-03,1722.814967,1726.594983,1696.645626,1714.964165,Bear,26.16934100000003,3.7800159999999323
2009-06-04,1715.545706,1740.842736,1714.091854,1737.35349,Bull,25.29702999999995,1.4538520000000972
2009-06-05,1737.35349,1759.742816,1719.616492,1738.516572,Bull,22.389325999999983,17.736997999999858
2009-06-07,1735.027327,1737.06272,1727.176524,1732.410393,Bear,7.850803000000042,2.0353929999998854
2009-06-08,1732.701163,1744.913522,1705.950281,1732.410393,Bear,26.750882000000047,12.212359000000106
2009-06-09,1732.119622,1755.672029,1729.502688,1752.764325,Bull,23.55240700000013,2.616933999999901
2009-06-10,1752.473554,1765.267454,1713.510313,1747.530456,Bear,38.963240999999925,12.793900000000122
2009-06-11,1745.785834,1758.879032,1730.946462,1737.63864,Bear,14.839371999999912,13.09319800000003
2009-06-12,1737.929604,1741.71214,1709.124141,1728.327783,Bear,28.805462999999918,3.7825360000001638
2009-06-14,1726.000069,1726.000069,1718.434998,1719.598855,Bear,7.565070999999989,0.0
2009-06-15,1719.307891,1721.635605,1680.027714,1690.211464,Bear,39.28017699999987,2.3277140000000145
2009-06-16,1690.502428,1708.833177,1677.409036,1685.556035,Bear,13.093391999999994,18.33074899999997
2009-06-17,1686.719892,1710.287998,1673.335536,1689.047607,Bull,23.568105999999943,13.384356000000025
2009-06-18,1689.338571,1702.431963,1679.445786,1692.539178,Bull,13.093391999999994,9.892785000000003
2009-06-19,1698.940392,1718.725962,1695.448821,1706.214499,Bull,19.785570000000007,3.4915710000000217
2009-06-21,1705.63257,1711.451856,1701.268106,1710.869927,Bull,5.81928599999992,4.364463999999998
2009-06-22,1710.287998,1711.451856,1654.131894,1661.987929,Bear,56.156103999999914,1.163857999999891
2009-06-23,1661.696965,1669.262036,1643.366216,1659.951179,Bear,18.330749000000196,7.565070999999989
2009-06-24,1661.115036,1702.722927,1653.549965,1698.358463,Bull,41.60789100000011,7.565070999999989
2009-06-25,1697.48557,1718.725962,1667.51625,1709.124141,Bull,21.24039199999993,29.969320000000153
2009-06-26,1708.251249,1724.836212,1703.59582,1718.725962,Bull,16.584963000000016,4.655428999999913
2009-06-28,1717.85307,1717.85307,1711.451856,1711.74282,Bear,6.401213999999982,0.0
2009-06-29,1711.74282,1737.056712,1707.087391,1723.381391,Bull,25.313892000000124,4.655428999999913
2009-06-30,1723.381391,1736.183819,1705.923534,1724.545248,Bull,12.80242800000019,17.457856999999876
2009-07-01,1724.254284,1741.421176,1716.689213,1716.980177,Bear,7.565070999999989,17.16689199999996
2009-07-02,1716.980177,1719.88982,1674.208429,1684.392178,Bear,42.77174799999989,2.9096430000001874
2009-07-03,1684.392178,1687.883749,1676.827107,1679.73675,Bear,7.565070999999989,3.4915710000000217
2009-07-05,1679.154821,1680.900607,1664.315643,1665.188536,Bear,14.839178000000175,1.7457859999999528
2009-07-06,1665.770465,1679.154821,1655.295751,1674.790357,Bull,13.384356000000025,10.474713999999949
2009-07-07,1675.081321,1683.81025,1630.854752,1637.255966,Bear,44.22656899999993,8.728929000000107
2009-07-08,1637.255966,1647.439715,1620.671002,1641.62043,Bull,10.183749000000034,16.5849639999999
2009-07-09,1642.202359,1654.131894,1636.965002,1640.747537,Bear,5.2373569999999745,11.929535000000214
2009-07-10,1640.165609,1660.242143,1632.600538,1647.73068,Bull,20.076534000000038,7.565070999999989
2009-07-12,1650.931287,1654.422858,1635.219216,1636.383073,Bear,15.712071000000151,3.4915709999997944
2009-07-13,1636.674037,1683.81025,1628.818002,1680.900607,Bull,47.136213,7.85603500000002
2009-07-14,1680.900607,1716.107284,1672.753607,1711.74282,Bull,35.2066769999999,8.146999999999935
2009-07-15,1712.033784,1745.203711,1706.505463,1734.147069,Bull,33.16992700000014,5.528321000000005
2009-07-16,1734.147069,1769.353746,1732.983212,1754.223604,Bull,35.2066769999999,1.1638570000000072
2009-07-17,1754.805532,1779.537496,1752.477818,1779.537496,Bull,24.731963999999834,2.3277140000000145
2009-07-19,1778.082674,1789.430281,1773.136282,1785.647745,Bull,11.347606999999925,4.94639200000006
2009-07-20,1785.647745,1796.995352,1777.209781,1787.684495,Bull,11.347606999999925,8.437963999999965
2009-07-21,1787.684495,1816.198994,1778.664603,1812.416458,Bull,28.514499000000114,9.019892000000027
2009-07-22,1812.416458,1828.710458,1798.450173,1818.526708,Bull,16.294000000000096,13.96628499999997
2009-07-23,1818.235744,1866.535813,1813.580316,1830.747208,Bull,48.300068999999894,4.655428000000029
2009-07-24,1830.747208,1862.462313,1830.456243,1860.716528,Bull,31.715104999999994,0.29096499999991465
2009-07-26,1858.970742,1872.646063,1853.151457,1872.064134,Bull,13.67532099999994,5.819285000000036
2009-07-27,1872.355099,1872.646063,1837.148422,1860.425564,Bear,35.20667700000013,0.2909639999998035
2009-07-28,1859.843635,1871.482206,1840.639993,1860.716528,Bull,11.638570999999956,19.203641999999945
2009-07-29,1860.716528,1870.027385,1843.258671,1866.535813,Bull,9.31085700000017,17.457856999999876
2009-07-30,1866.826778,1899.414776,1866.244849,1875.555706,Bull,32.58799799999997,0.5819290000001729
2009-07-31,1875.555706,1883.99367,1860.425564,1863.335206,Bear,15.130142000000205,8.437963999999965
2009-08-02,1863.626171,1872.937027,1862.753278,1869.73642,Bull,9.31085599999983,0.8728930000002038
2009-08-03,1869.154492,1895.050312,1867.117742,1887.485241,Bull,25.895820000000185,2.0367499999999836
2009-08-04,1887.485241,1899.996705,1877.010527,1893.595491,Bull,12.511463999999933,10.474714000000176
2009-08-05,1893.595491,1898.541883,1864.499063,1872.646063,Bear,29.09642800000006,4.94639200000006
2009-08-06,1872.646063,1890.685848,1854.606278,1863.335206,Bear,18.039784999999938,18.039785000000165
2009-08-07,1862.753278,1894.468384,1856.643028,1884.575598,Bull,31.715106000000105,6.110249999999951
2009-08-09,1884.284634,1885.157527,1878.756313,1881.084027,Bear,5.528321000000005,0.8728929999999764
2009-08-10,1880.793063,1883.99367,1859.552671,1874.682813,Bear,21.240392000000156,3.200606999999991
2009-08-11,1874.391849,1882.829813,1845.586386,1860.716528,Bear,28.805463000000145,8.437963999999965
2009-08-12,1860.425564,1901.451526,1847.332171,1888.940062,Bull,41.02596200000016,13.093392999999878
2009-08-13,1888.649098,1906.979847,1873.80992,1896.796098,Bull,18.33074899999997,14.839178000000175
2009-08-14,1896.796098,1901.74249,1856.352064,1880.211134,Bear,40.4440340000001,4.94639200000006
2009-08-16,1876.428599,1876.719563,1865.080992,1865.953885,Bear,11.347607000000153,0.29096400000003086
2009-08-17,1865.953885,1865.953885,1817.071887,1823.764065,Bear,48.88199799999984,0.0
2009-08-18,1824.055029,1848.496028,1824.055029,1842.676743,Bull,24.44099899999992,0.0
2009-08-19,1842.967707,1870.318349,1820.854422,1867.990635,Bull,27.35064199999988,22.113284999999905
2009-08-20,1867.69967,1885.739455,1851.696635,1863.917135,Bear,16.003034999999954,18.039784999999938
2009-08-21,1863.917135,1908.434669,1863.335206,1903.77924,Bull,44.51753400000007,0.5819289999999455
2009-08-23,1902.906347,1918.327454,1900.869598,1913.381061,Bull,15.421106999999893,2.0367490000001
2009-08-24,1913.672026,1918.03649,1893.595491,1897.668991,Bear,20.07653499999992,4.364463999999998
2009-08-25,1897.378026,1926.765418,1891.558741,1911.344311,Bull,29.387391999999863,5.819285000000036
2009-08-26,1911.92624,1919.491311,1894.177419,1901.451526,Bear,17.748820999999907,7.565070999999989
2009-08-27,1901.74249,1912.799133,1874.391849,1908.143704,Bull,11.056642999999895,27.350640999999996
2009-08-28,1908.143704,1941.89556,1897.668991,1911.92624,Bull,33.75185599999986,10.474713000000065
2009-08-30,1910.180454,1914.544918,1896.505133,1898.541883,Bear,13.675321000000167,4.364463999999998
2009-08-31,1898.250919,1900.287669,1880.502098,1897.087062,Bear,17.748821000000135,2.0367499999999836
2009-09-01,1897.087062,1919.200347,1850.823743,1858.388814,Bear,46.26331900000014,22.113284999999905
2009-09-02,1858.679778,1865.66292,1845.004457,1856.933992,Bear,13.67532099999994,6.9831420000000435
2009-09-03,1856.352064,1872.064134,1844.131564,1867.69967,Bull,15.71207000000004,12.220499999999902
2009-09-04,1867.69967,1909.307561,1862.753278,1904.652133,Bull,41.60789100000011,4.94639200000006
2009-09-06,1903.488276,1907.561776,1901.451526,1906.397919,Bull,4.073499999999967,2.0367499999999836
2009-09-07,1906.688883,1917.745525,1904.361169,1914.253954,Bull,11.05664200000001,2.3277140000000145
2009-09-08,1913.96299,1928.220239,1912.217204,1918.03649,Bull,14.257249000000002,1.7457859999999528
2009-09-09,1917.745525,1951.788345,1914.544918,1946.841953,Bull,34.04281999999989,3.200606999999991
2009-09-10,1946.841953,1961.985675,1933.445583,1957.034842,Bull,15.143721999999798,13.39637000000016
2009-09-11,1957.617293,1967.518958,1947.715629,1961.694449,Bull,9.901665000000094,9.901663999999982
2009-09-13,1958.782195,1960.529548,1941.30867,1943.347248,Bear,17.47352500000011,1.7473529999999755
2009-09-14,1943.347248,1970.722437,1939.852543,1959.947097,Bull,27.375188999999864,3.4947050000000672
2009-09-15,1960.238322,1982.66268,1956.743617,1975.382044,Bull,22.424357999999984,3.49470499999984
2009-09-16,1975.382044,2007.708066,1974.217142,1999.553754,Bull,32.326021999999966,1.1649019999999837
2009-09-17,1999.84498,2015.862378,1994.602922,2000.718656,Bull,16.017397999999957,5.242058000000043
2009-09-18,2000.718656,2015.862378,1995.185373,2004.213361,Bull,15.143722000000025,5.533282999999983
2009-09-20,2000.427431,2003.922136,1997.515176,2000.427431,Bear,2.912254999999959,3.49470499999984
2009-09-21,2000.718656,2019.648308,1988.195963,2017.900956,Bull,18.929652000000033,12.522693000000118
2009-09-22,2017.900956,2028.385071,2010.037869,2021.978112,Bull,10.484114999999974,7.86308699999995
2009-09-23,2021.978112,2042.363891,1997.806402,1998.971303,Bear,24.171710000000076,20.385778999999957
2009-09-24,1999.262529,2023.143014,1971.887339,1985.866159,Bear,27.375189999999975,23.880484999999908
2009-09-25,1985.866159,1990.816992,1967.227732,1976.838171,Bear,18.638426999999865,4.950833000000102
2009-09-27,1976.838171,1981.497778,1966.354056,1970.722437,Bear,10.484115000000202,4.6596069999998235
2009-09-28,1971.013663,2018.192181,1968.101409,2007.125615,Bull,47.17851799999994,2.912253999999848
2009-09-29,2007.125615,2016.153603,1988.195963,2000.136205,Bear,18.929652000000033,9.02798800000005
2009-09-30,1999.84498,2015.279927,1967.227732,1995.767824,Bear,32.61724800000002,15.434946999999966
2009-10-01,1996.059049,2002.466008,1938.10519,1940.143768,Bear,57.953858999999966,6.406959000000143
2009-10-02,1940.143768,1950.919109,1921.796566,1936.066612,Bear,18.347201999999925,10.775341000000026
2009-10-04,1936.649063,1945.385826,1933.445583,1941.017444,Bull,8.736762999999883,3.203480000000127
2009-10-05,1941.017444,1958.49097,1931.407005,1952.375236,Bull,17.473525999999993,9.610439000000042
2009-10-06,1952.375236,1993.43802,1952.375236,1979.750425,Bull,41.062783999999965,0.0
2009-10-07,1985.574934,2007.708066,1975.67327,2005.087037,Bull,22.133131999999932,9.901663999999982
2009-10-08,2004.795812,2016.153603,1992.85557,1993.146795,Bear,11.940242000000126,11.357790999999906
2009-10-11,2011.202771,2015.571153,2008.290517,2010.911546,Bear,2.9122540000000754,4.368382000000111
2009-10-12,2010.911546,2027.511395,1999.553754,2012.658898,Bull,16.59984899999995,11.357792000000018
2009-10-13,2012.950124,2033.918354,2003.922136,2033.044678,Bull,20.96822999999995,9.02798800000005
2009-10-14,2033.044678,2043.820019,2026.637719,2034.20958,Bull,10.775341000000026,6.406958999999915
2009-10-15,2034.20958,2043.528793,2023.434239,2040.616539,Bull,9.31921299999999,10.775341000000026
2009-10-16,2040.616539,2047.897174,2009.164193,2018.483407,Bear,31.452346000000034,7.280634999999847
2009-10-18,2015.279927,2016.444829,2007.416841,2015.279927,Bear,7.863086000000067,1.1649019999999837
2009-10-19,2015.571153,2065.953151,2014.697476,2060.419868,Bull,50.38199800000007,0.8736770000000433
2009-10-20,2059.837417,2063.914573,2031.0061,2046.732273,Bear,28.831317000000126,4.077155999999832
2009-10-21,2046.732273,2072.651335,2032.462227,2035.665707,Bear,14.270046000000093,25.91906199999994
2009-10-22,2035.665707,2060.128642,2024.01669,2059.837417,Bull,24.462935000000016,11.649017000000185
2009-10-23,2059.546191,2071.486434,2034.79203,2041.490215,Bear,24.75416099999984,11.94024300000001
2009-10-25,2039.742863,2048.1884,2036.248158,2043.820019,Bull,8.445537000000058,3.49470499999984
2009-10-26,2043.528793,2070.321532,2024.01669,2029.258747,Bear,19.512103000000025,26.792738999999983
2009-10-27,2029.549973,2040.616539,1995.476598,1998.680078,Bear,34.07337499999994,11.066566000000194
2009-10-28,1998.388853,2005.378263,1953.831363,1959.947097,Bear,44.557489999999916,6.9894100000001345
2009-10-29,1960.238322,1995.476598,1957.034842,1989.943315,Bull,35.23827600000004,3.2034799999998995
