Date,FirstImpulse,ImpulseMFE,ImpulseMAE
2013-08-20,Up,20.320341421428566,5.843279578571128
2013-08-21,Up,24.38398574285702,21.996979257143266
2013-08-22,Up,17.18792711785727,8.678379882142963
2013-08-23,Down,9.426974021428578,8.114544978571303
2013-08-26,Up,21.38430109642877,14.293364903571273
2013-08-27,Up,10.425098657142371,48.14573534285728
2013-08-28,Up,25.925769628571288,8.265325371428844
2013-08-29,Up,38.40339611785748,1.4366628821426275
2013-08-30,Down,32.8319462321424,2.5484047678573916
2013-09-03,Up,9.679690296428362,34.3227627035717
2013-09-04,Down,3.3405341250004312,41.25654687499946
2013-09-05,Up,7.803427621428455,7.656893378571567
2013-09-06,Down,44.772283807142685,19.1501991928576
2013-09-09,Up,28.545317496428197,5.943092503571734
2013-09-10,Down,9.373881728571632,9.654206271428393
2013-09-11,Up,12.867320142857352,11.809731857142651
2013-09-12,Down,3.345843164285725,16.27687283571413
2013-09-13,Down,16.355614489285927,7.478208510714012
2013-09-16,Down,43.878640689285476,1.7035463107145006
2013-09-17,Up,17.258418064285706,1.8086399357143819
2013-09-18,Down,1.7146113142857757,53.699027685714555
2013-09-19,Up,1.098437792857112,14.393547207143001
2013-09-20,Down,18.737577178570973,9.565087821428733
2013-09-23,Down,36.73654607499975,1.9934159250001358
2013-09-24,Down,14.663757267857363,18.703594732142847
2013-09-25,Down,17.6087285607141,11.8856274392856
2013-09-26,Up,18.361688421428425,7.259670578571331
2013-09-27,Down,1.6436262249999345,28.744497775000127
2013-09-30,Down,8.080783124999925,45.54531987500013
2013-10-01,Up,35.16670997857136,4.15909802142869
2013-10-02,Up,24.915287575000093,9.643756424999992
2013-10-03,Up,2.693009339285709,67.31884666071392
2013-10-04,Up,33.194982817856726,9.11005318214302
2013-10-07,Up,25.070202853571118,5.019999146428745
2013-10-08,Down,69.77777303571429,7.086306964285541
2013-10-09,Down,44.151093196428064,2.6227848035719035
2013-10-10,Up,41.554909407142986,1.643894592857123
2013-10-11,Up,34.92612712857135,2.612144871428427
2013-10-14,Up,42.76894524285717,4.00493375714268
2013-10-15,Down,7.503397407142529,27.651491592857383
2013-10-16,Up,20.55135283928621,10.134695160713818
2013-10-17,Up,33.84615678928594,7.565111210714349
2013-10-18,Down,1.6524068321427876,39.163015167856884
2013-10-21,Up,2.026939549999952,20.615192449999995
2013-10-22,Up,5.540299757142748,41.23357824285722
2013-10-23,Down,15.554761685714311,6.491525314285809
2013-10-24,Up,15.854812492857036,7.085242507142993
2013-10-25,Down,20.567311978571524,16.97095902142837
2013-10-28,Down,8.349285946428608,16.080383053571495
2013-10-29,Down,16.01015772499977,7.525743274999968
2013-10-30,Down,30.38918825000019,8.936619749999863
2013-10-31,Up,19.271347932142817,20.352383067857318
2013-11-01,Down,24.312627503571548,2.7983464964286213
2013-11-04,Down,14.851450974999807,1.8322250249998433
2013-11-05,Down,5.4328350464284085,35.97843295357143
2013-11-06,Down,23.993424882143245,9.076005117856766
2013-11-07,Up,1.702416160714165,84.09934783928566
2013-11-08,Up,32.28419040000017,16.873069600000235
2013-11-11,Down,5.642444435713969,18.19137856428597
2013-11-12,Up,18.698910739285566,4.241144260714464
2013-11-13,Up,63.841662207143145,2.893042792857159
2013-11-14,Down,0.9682493142854582,33.59079468571463
2013-11-15,Down,4.575242603571496,12.108433396428154
2013-11-18,Up,1.7779603178569232,52.44398668214308
2013-11-19,Up,11.92755172499983,23.525260275000164
2013-11-20,Up,7.85558565714291,39.81206034285697
2013-11-21,Up,22.665539853571318,5.041279146428678
2013-11-22,Up,9.368608085714186,6.421299914285555
2013-11-25,Down,8.151380849999896,10.319832149999911
2013-11-26,Down,2.717480971428813,36.90625002857087
2013-11-27,Up,14.862091317857448,0.9278166821422928
2013-11-29,Up,8.778082303570955,5.22428869642863
2013-12-02,Up,0.4873167750001812,27.81534822499998
2013-12-03,Up,5.532851603571544,21.280199396428543
2013-12-04,Up,29.954008099999555,18.60740689999966
2013-12-05,Down,15.50368969642841,9.223902303571776
2013-12-06,Down,20.177884817857375,9.316471182142777
2013-12-09,Down,1.8535061785714788,13.936401821428262
2013-12-10,Up,7.641719378570997,8.446110621428488
2013-12-11,Up,1.9833151857137636,63.559698814286094
2013-12-12,Up,4.213478760714679,21.407881239285416
2013-12-13,Down,27.180394578570485,0.5664174214289233
2013-12-16,Up,22.5545473214288,7.280734678571207
2013-12-17,Down,12.045521875000304,15.104584124999747
2013-12-18,Down,56.547553042857544,53.246282957142284
2013-12-19,Down,17.35116101785752,7.113769982142912
2013-12-20,Up,39.487579353571164,3.1768726464288193
2013-12-23,Down,5.225569117857049,15.360774882143232
2013-12-24,Down,0.9427264214282332,13.079855578572278
2013-12-26,Down,1.9094913464277852,15.99167765357197
2013-12-27,Down,14.240623624999898,7.240779374999875
2013-12-30,Down,5.760383435714175,12.439138564285713
2013-12-31,Up,13.247610182143035,4.951911817857763
2014-01-02,Down,21.43176331428549,2.7348146857148095
2014-01-03,Down,26.376963414285456,10.320433585714454
2014-01-06,Down,25.584819228572087,4.8471677714278485
2014-01-07,Up,20.737652578571215,3.1305734214283802
2014-01-08,Down,2.2035488392857587,27.03502716071398
2014-01-09,Down,37.67237082857082,5.887140171429564
2014-01-10,Up,2.547719949999191,38.02826305000053
2014-01-13,Up,9.310739185714738,79.00169481428475
2014-01-14,Up,63.52570869642841,5.3937923035718995
2014-01-15,Up,20.317826339286512,2.953693660713725
2014-01-16,Up,4.448654592857565,12.557456407142126
2014-01-17,Up,5.65804776785717,29.249232232143186
2014-01-21,Up,0.18220872500023688,38.60365727499993
2014-01-22,Down,4.6223377142860045,18.649182285714232
2014-01-23,Down,24.566158057142275,6.760887942857153
2014-01-24,Down,56.60285708571428,2.4710009142854688
2014-01-27,Down,65.6940936642859,10.68422733571424
2014-01-28,Up,16.903818525000133,13.528169474999231
2014-01-29,Down,8.23027578928486,40.10288121071517
2014-01-30,Up,29.883231010714553,14.27298498928576
2014-01-31,Up,46.585661471428466,7.41619852857184
2014-02-03,Up,8.956977732143969,110.0857962678565
2014-02-04,Down,2.888695067857043,35.3004659321432
2014-02-05,Up,7.627177057143854,53.53515094285649
2014-02-06,Up,35.79594473214274,6.570155267857444
2014-02-07,Up,42.74223803928453,23.790439960715048
2014-02-10,Up,17.372658678571497,7.3906253214281605
2014-02-11,Up,39.168397864285,7.374642135714566
2014-02-12,Down,1.2818512214289512,17.812728778571
2014-02-13,Up,57.46381897857191,2.505098021428239
2014-02-14,Down,1.2147222928570045,31.604087707142753
2014-02-18,Up,14.787645067856829,18.627870932143196
2014-02-19,Up,1.6260232392860416,38.65160776071389
2014-02-20,Up,18.14624481071405,26.308325189286734
2014-02-21,Down,13.56120142142845,5.235026578571706
2014-02-24,Up,27.692468546428245,3.634577453572092
2014-02-25,Down,17.49413071071467,16.816443289285417
2014-02-26,Up,6.444421074999809,40.99367692499982
2014-02-27,Up,25.98759602500013,13.096622975000173
2014-02-28,Up,20.788797721428637,47.83235027857154
2014-03-03,Down,23.436679800000093,27.581652200000462
2014-03-04,Up,10.409316292857511,8.088557707142172
2014-03-05,Down,2.2653501857139418,19.514405814285965
2014-03-06,Down,22.458508242856624,8.868536757143374
2014-03-07,Down,51.722657346427695,3.472613653571898
2014-03-10,Up,1.7006105571426815,29.32808244285752
2014-03-11,Down,35.449642567857154,18.25386443214302
2014-03-12,Up,31.731953164286097,24.060022835714335
2014-03-13,Down,92.47125930714355,8.968698692856378
2014-03-14,Up,11.486295349999637,24.985092650000297
2014-03-17,Up,25.38075519999984,2.421203799999603
2014-03-18,Up,45.46597913214282,1.4685118678571598
2014-03-19,Down,46.37248277142862,13.71562322857153
2014-03-20,Up,29.83642071428494,18.891744285714594
2014-03-21,Down,79.67456381785814,0.7418571821426667
2014-03-24,Down,84.8489943464283,0.9484506535718538
2014-03-25,Up,19.019769749999796,53.92300625000007
2014-03-26,Down,63.93373299999985,17.379525000000285
2014-03-27,Down,31.620183232143063,28.168976767857203
2014-03-28,Up,32.875431664286225,26.614782335714153
2014-03-31,Up,16.154040899999927,15.5342141000001
2014-04-01,Up,45.71970537499965,1.8126766250006767
2014-04-02,Down,14.89609276428655,9.318517235713443
2014-04-03,Down,54.82452496071437,16.92246703928504
2014-04-04,Down,144.19116888214285,1.9933271178570067
2014-04-07,Up,25.287612257142428,56.32459174285759
2014-04-08,Up,28.499143482143154,25.90899251785686
2014-04-09,Down,0.49112521071401716,70.35902978928607
2014-04-10,Down,135.5644472142858,4.6411337857143735
2014-04-11,Up,40.75271907857132,33.684785921428556
2014-04-14,Down,29.938354357142998,30.44869764285704
2014-04-15,Up,12.316567310714163,99.78810768928588
2014-04-16,Down,24.024566028570916,28.88884097142909
2014-04-17,Up,24.088625842857255,24.340594157142732
2014-04-21,Up,9.138132850000147,32.11638814999969
2014-04-22,Up,19.427206475000276,2.3958365250000497
2014-04-23,Down,28.799157307143105,6.177501692856822
2014-04-24,Down,64.0213783285717,1.4477516714287049
2014-04-25,Down,41.11892685357179,5.5166181464283
2014-04-28,Down,60.44470556428587,37.01162543571445
2014-04-29,Up,16.628860060714032,32.69719693928619
2014-04-30,Up,22.363280907143235,23.97331809285697
2014-05-01,Up,19.44642483214284,14.334451167856969
2014-05-02,Down,21.550788346428817,12.230086653571561
2014-05-05,Down,0.9737083428572078,58.51650565714317
2014-05-06,Down,41.75525498928528,10.859206010714843
2014-05-07,Down,62.885384535714365,12.747902464286199
2014-05-08,Down,1.2972114178573975,71.94450958214293
2014-05-09,Down,17.894041835714233,32.02990716428576
2014-05-12,Up,37.57001300000047,4.880290999999488
2014-05-13,Up,4.995597825000004,19.816904174999763
2014-05-14,Up,6.909918610714158,29.561468389286347
2014-05-15,Down,51.6984050428573,1.2150019571427038
2014-05-16,Down,20.395576785714184,35.20834221428595
2014-05-19,Up,40.275472485715,3.9685055142854253
2014-05-20,Down,22.499941889285765,24.434548110714786
2014-05-21,Up,27.877763907143162,5.604166092856758
2014-05-22,Up,17.916463185714747,15.86441281428506
2014-05-23,Down,0.9598299357139695,36.707341064285174
2014-05-27,Up,24.429209749999245,6.661153250000098
2014-05-28,Down,8.088618589285034,14.332316410715066
2014-05-29,Down,2.9019091571426543,19.519025842857445
2014-05-30,Down,17.478720500000236,12.714805499999784
2014-06-02,Down,32.63954302499951,2.0381699749996187
2014-06-03,Up,14.828779528571431,8.488992471427991
2014-06-04,Down,1.205392157143251,40.94596584285682
2014-06-05,Up,36.28347899642904,21.114115003570987
2014-06-06,Down,4.576006049999705,10.969175950000135
2014-06-09,Down,12.700926028572212,11.214737971427894
2014-06-10,Up,9.06126030714313,10.370216692856957
2014-06-11,Up,16.24770339999941,9.162689600000704
2014-06-12,Down,42.29762729642789,10.017887703571432
2014-06-13,Down,21.42011716428533,9.426419835714114
2014-06-16,Up,19.207851935714643,15.531937064285557
2014-06-17,Down,2.790088203571031,23.564234796428536
2014-06-18,Down,21.95313871428516,32.25291128571462
2014-06-19,Down,24.674656717857943,4.973957282142692
2014-06-20,Up,2.164875746429061,14.606057253571635
2014-06-23,Down,4.810217735715014,9.864348264285582
2014-06-24,Up,32.95771917499951,23.045216825000352
2014-06-25,Up,42.093218410713234,6.4226945892860385
2014-06-26,Down,31.107584278571267,3.6322047214280246
2014-06-27,Up,22.6124597500002,6.137711250000393
2014-06-30,Up,15.29931780714378,2.3700581928560496
2014-07-01,Up,42.78376303928599,1.2399359607143197
2014-07-02,Up,6.531014935713756,9.640956064286001
2014-07-03,Down,7.06240277500001,23.185172225000315
2014-07-07,Up,0.7754418714284839,22.883553128571293
2014-07-08,Down,61.91126728571362,2.4771357142863053
2014-07-09,Up,22.41935760357228,18.60953239642822
2014-07-10,Down,1.6877893892860811,67.79178961071375
2014-07-11,Up,13.411399071428605,18.93254292857182
2014-07-14,Down,1.6642588571430679,23.791621142857366
2014-07-15,Up,1.2417766999997184,62.84714530000019
2014-07-16,Down,13.952603032142179,11.503276967857346
2014-07-17,Up,11.021968510714032,70.73632848928628
2014-07-18,Up,44.668651957143084,13.131170042856866
2014-07-21,Down,11.277597182143836,18.071535817856784
2014-07-22,Up,8.3073873428566,9.361988657143229
2014-07-23,Down,1.1337488714289066,26.717978128571303
2014-07-24,Down,13.293745067856435,8.268882932143242
2014-07-25,Down,13.011377321427972,18.4341216785715
2014-07-28,Down,30.87434542857136,18.540009571428527
2014-07-29,Down,15.01362170000084,18.528244299999642
2014-07-30,Up,2.802285914285676,32.83594608571457
2014-07-31,Down,58.56884577499932,13.606061225000303
2014-08-01,Up,17.951743310713937,46.43665968928599
2014-08-04,Up,31.162062178570523,26.93724082142944
2014-08-05,Up,6.069836667857089,46.638809332142955
2014-08-06,Up,46.83561027142878,3.1777067285711382
2014-08-07,Up,1.857851328571087,60.134703671428724
2014-08-08,Down,13.323693253571037,37.58806674642892
2014-08-11,Up,17.357059675000528,2.4086823249999725
2014-08-12,Up,5.870895771428877,30.965260228571424
2014-08-13,Up,24.80237026071427,10.236900739285375
2014-08-14,Up,10.177003753571626,5.9949672464290416
2014-08-15,Up,0.20108073928622616,56.400817260713666
2014-08-18,Up,9.108499349999875,4.068662650000078
2014-08-19,Up,9.652912046428355,2.3263259535715406
2014-08-20,Up,4.625911535714295,13.342945464285549
2014-08-21,Up,1.0417655285718865,15.72916647142847
2014-08-22,Down,3.91892219285819,22.135919807142272
2014-08-25,Up,0.932668739285873,25.12217326071368
2014-08-26,Down,6.367179249999936,10.40375374999985
2014-08-27,Down,4.723242378570831,11.448728621428927
2014-08-28,Down,0.12300120714280638,21.43962679285687
2014-08-29,Down,12.895863760713837,12.859497239285702
2014-09-02,Down,13.77291414285719,7.490231857143044
2014-09-03,Down,46.788549178570975,4.722172821429012
2014-09-04,Down,25.020563821428368,28.58652517857172
2014-09-05,Down,22.656803060714083,19.570009939285228
2014-09-08,Up,16.886446946428805,18.452304053571424
2014-09-09,Down,44.07824718214215,24.502888817857638
2014-09-10,Up,31.592030728571444,18.121805271428457
2014-09-11,Up,13.898054567857798,25.33394843214228
2014-09-12,Down,31.772391349999452,3.9290986500000145
2014-09-15,Down,61.535388985714235,3.8673410142855573
2014-09-16,Up,63.36943214285657,4.733410857143099
2014-09-17,Up,24.040696710713746,29.661544289286212
2014-09-18,Up,14.744099578570967,1.4565764214285082
2014-09-19,Down,36.154803042856656,6.446974957142629
2014-09-22,Down,48.32117732499955,4.481025675000637
2014-09-23,Up,18.730955728570734,5.570058271428934
2014-09-24,Up,43.55903896071413,24.243791039285497
2014-09-25,Down,83.26681927499976,1.9367367249997187
2014-09-26,Up,36.71147614642905,16.09072785357148
2014-09-29,Up,46.063694753571326,5.538459246427919
2014-09-30,Down,20.012732207143017,28.589296792857567
2014-10-01,Down,72.82684742499987,4.576383575000364
2014-10-02,Up,6.263941428571343,69.33921457142878
2014-10-03,Down,5.616662871429071,51.08570312857137
2014-10-06,Up,2.836189374999776,50.26602662500045
2014-10-07,Down,34.56894261071466,23.933498389284978
2014-10-08,Down,19.643320214286177,113.56223978571416
2014-10-09,Up,0.713600867857167,93.49033113214318
2014-10-10,Down,77.07107444642861,38.73375955357187
2014-10-13,Up,21.70054809285739,81.20374690714289
2014-10-14,Up,15.232063739285877,56.47092826071457
2014-10-15,Down,51.53357975000017,71.47155424999983
2014-10-16,Up,90.79236077857149,12.711959221428515
2014-10-17,Down,12.698029496427807,59.00496350357207
2014-10-20,Up,58.618160492857896,7.6846065071422345
2014-10-21,Up,48.384518785714135,3.217634214285681
2014-10-22,Down,24.647100642857367,23.954928357142308
2014-10-23,Up,36.352946525000334,4.74876947499979
2014-10-24,Down,0.3814452428578079,48.22058375714278
2014-10-27,Down,2.7761873500003276,39.52557764999892
2014-10-28,Up,30.660208299998885,4.141244700000243
2014-10-29,Down,19.889758603571863,19.11186939642812
2014-10-30,Up,29.35193911785609,26.150377882143403
2014-10-31,Down,15.077773010713827,7.72317898928668
2014-11-03,Up,8.728221764285081,18.27290523571537
2014-11-04,Up,0.08786077500008105,47.31411722499979
2014-11-05,Down,36.420448589286025,7.68139241071367
2014-11-06,Down,7.490669357142906,31.21094564285704
2014-11-07,Down,28.685483067856694,4.315893932142899
2014-11-10,Down,2.5758213250001063,32.82565667500057
2014-11-11,Down,4.703767725000034,22.597372274999543
2014-11-12,Up,25.052117053571237,6.749209946427982
2014-11-13,Up,22.733449082143125,19.86832891785707
2014-11-14,Down,9.650759667856619,22.450580332143545
2014-11-17,Up,4.382325889285312,35.2193271107144
2014-11-18,Up,32.649933749999946,1.5514932500000214
2014-11-19,Down,34.09535162142856,4.306251378571687
2014-11-20,Up,41.26886530714273,6.433125692857175
2014-11-21,Down,45.21938707500067,3.3826409249995777
2014-11-24,Up,21.322318471428844,7.77889652857084
2014-11-25,Up,8.495711128571202,20.305490871428447
2014-11-26,Up,21.601974007143326,7.4992409928563575
2014-11-27,Up,4.846273892856516,11.35440210714296
2014-11-28,Up,15.65851061428566,9.542541385714685
2014-12-01,Up,3.125487432143018,70.37758056785697
2014-12-02,Down,4.711268257142365,30.99022174285801
2014-12-03,Down,23.944214453571476,15.057413546428506
2014-12-04,Up,15.58243648928601,26.719329510713578
2014-12-05,Up,1.7143576607131763,25.5867823392864
2014-12-08,Down,43.83825761785738,29.664810382142605
2014-12-09,Up,71.840141578572,24.763890421428187
2014-12-10,Up,4.678052528571243,90.42591747142887
2014-12-11,Up,62.75940451785755,8.3435634821426
2014-12-12,Up,50.42585987499933,14.44588612500047
2014-12-15,Up,10.114317778571603,101.60924422142853
2014-12-16,Down,33.88524411785784,83.844960882142
2014-12-17,Up,89.67255974285672,8.235723257143036
2014-12-18,Down,3.150889389285112,59.618531610714854
2014-12-19,Down,1.6531185321437079,57.21198446785638
2014-12-22,Up,12.660483907143316,7.16143809285677
2014-12-23,Down,31.939256571428814,4.10060242857071
2014-12-24,Up,5.448441314285446,15.574809685714172
2014-12-26,Up,20.334780210714598,3.091127789285565
2014-12-29,Up,1.8018127071427443,12.614131292857564
2014-12-30,Down,15.814685571428527,1.304247428571216
2014-12-31,Up,10.890263378571944,81.6120406214286
2015-01-02,Up,10.317474371428034,75.87785462857119
2015-01-05,Down,57.54578656785725,17.23692043214305
2015-01-06,Down,86.86893084642816,19.14832015357115
2015-01-07,Down,1.9071092964286436,53.05367570357157
2015-01-08,Up,54.466309221427764,2.2964677785721506
2015-01-09,Down,67.9941276142863,13.095554385714422
2015-01-12,Down,66.54502505714208,4.033031942857633
2015-01-13,Up,44.26681516071494,101.09394883928508
2015-01-14,Up,37.02773670357146,33.249988296428455
2015-01-15,Down,77.16713029999937,9.929194700001062
2015-01-16,Up,57.834319728571245,21.15303727142873
2015-01-19,Down,12.958259857143275,4.461005142857175
2015-01-20,Down,42.139818985714555,37.448202014285926
2015-01-21,Down,3.4141336749999027,78.57654532499964
2015-01-22,Up,65.09484922857155,59.54299577142865
2015-01-23,Down,1.0028945892863703,42.24493641071331
2015-01-26,Down,11.425493871428444,24.61436512857199
2015-01-27,Down,55.53677865000009,16.242606350000642
2015-01-28,Down,93.12013115714217,16.80143884285826
2015-01-29,Down,28.834032385714636,75.08089461428517
2015-01-30,Up,23.61039858928598,51.17230841071432
2015-02-02,Down,63.61249579285686,52.31571620714294
2015-02-03,Up,18.500461292856926,47.87294570714312
2015-02-04,Up,35.77063298214307,26.3981240178573
2015-02-05,Up,22.23637837500064,13.803480624999793
2015-02-06,Down,45.36731760714247,24.91040639285802
2015-02-09,Up,14.521059871429316,21.819131128570916
2015-02-10,Up,44.9629411285714,2.789871871428659
2015-02-11,Up,10.663936092856602,23.87426190714359
2015-02-12,Up,16.7585348285711,1.862059171428882
2015-02-13,Up,15.83930322499964,16.896901774999606
2015-02-16,Down,0.8934878107147597,9.618137189285335
2015-02-17,Down,0.20379756428519613,21.11978543571513
2015-02-18,Up,5.5861786714276604,16.33806932857169
2015-02-19,Up,23.489192292857297,2.639705707142639
2015-02-20,Down,7.667051167856698,51.19805183214339
2015-02-23,Down,3.550354892856376,16.872231107143307
2015-02-24,Down,9.138678578570762,25.39951942142943
2015-02-25,Up,13.687637946428367,24.454546053570994
2015-02-26,Down,7.614493139285514,31.72901986071429
2015-02-27,Down,23.249999732143806,9.486205267856349
2015-03-02,Up,32.34684553214265,2.792016467857138
2015-03-03,Down,36.11386913928527,11.939275860714588
2015-03-04,Down,26.260829342857505,13.683347657142804
2015-03-05,Down,20.834470821429022,17.608046178571385
2015-03-06,Down,61.798704060713135,15.987324939286736
2015-03-09,Down,15.17857239285695,24.465271607143222
2015-03-10,Down,53.498810300000514,7.7689486999997825
2015-03-11,Down,32.20740626785755,14.04374573214227
2015-03-12,Up,36.686645514285374,6.561184485714875
2015-03-13,Down,44.37271839285677,28.107626607143175
2015-03-16,Up,40.23815513928548,10.889058860714613
2015-03-17,Up,22.82538865357128,20.48236934642864
2015-03-18,Down,19.461812217857187,99.03302678214277
2015-03-19,Up,7.799694678571541,17.46316432142885
2015-03-20,Down,0.3352698964281444,28.53656910357222
2015-03-23,Up,4.895244303571417,13.751151696428678
2015-03-24,Down,9.078037732142548,34.53046826785703
2015-03-25,Down,125.49594387142861,5.329576128571716
2015-03-26,Down,7.0886111535719465,64.18874084642812
2015-03-27,Up,23.4598638142852,18.344152185714847
2015-03-30,Up,23.116636292857038,7.860440707143425
2015-03-31,Down,31.80992993928612,20.52027806071419
2015-04-01,Down,52.10859628214257,10.747802717857667
2015-04-02,Down,7.75393660714235,25.929875392857866
2015-04-06,Up,78.76061508214298,3.644424917856668
2015-04-07,Up,27.516323410713994,15.791434589285927
2015-04-08,Up,37.567761992856504,4.837752007143536
2015-04-09,Up,26.978198707141928,28.359492292857794
2015-04-10,Down,1.5177044249994651,34.872841575000166
2015-04-13,Up,17.092171371427867,33.433546628572
2015-04-14,Up,5.29531899642825,50.34312100357238
2015-04-15,Up,22.146891871428124,15.145900128571157
2015-04-16,Up,7.076179050000064,16.68293894999988
2015-04-17,Up,5.633660803571729,65.04219519642811
2015-04-20,Up,53.09819041785704,8.555215582143319
2015-04-21,Down,4.785120214286508,14.162023785713245
2015-04-22,Down,25.69035098571385,32.95557101428585
2015-04-23,Up,53.59335038928566,4.4510756107147245
2015-04-24,Up,13.840867014286232,9.918249985714283
2015-04-27,Down,36.37550963571448,19.26293036428524
2015-04-28,Down,50.45590147142866,21.1221995285714
2015-04-29,Up,21.484171053572027,44.37971094642853
2015-04-30,Up,13.545489825000004,92.31792017499993
2015-05-01,Up,41.023144167857026,11.607811832142943
2015-05-04,Up,15.214643100000103,22.078148900000087
2015-05-05,Up,0.19333861071390857,79.80571538928598
2015-05-06,Up,4.182550453571821,93.25990554642885
2015-05-07,Up,34.50872216785683,16.618492832143602
2015-05-08,Up,10.965498492856568,8.883890507143406
2015-05-11,Down,16.184556510714174,22.61197748928589
2015-05-12,Down,30.047979242857764,46.34209475714306
2015-05-13,Up,16.782830199999808,31.637649799999963
2015-05-14,Down,8.26306053571443,49.48061746428539
2015-05-15,Down,16.853720875000363,7.20614412499981
2015-05-18,Up,32.70530591071474,9.700207089285868
2015-05-19,Down,10.006325782142994,12.249050217857075
2015-05-20,Down,18.78495446785655,43.469947532143124
2015-05-21,Up,34.93943602500076,4.4585939749995305
2015-05-22,Up,10.419855385714982,8.828036614285338
2015-05-25,Up,9.859174560714564,7.2834794392856566
2015-05-26,Down,65.0647510857143,3.8066139142856628
2015-05-27,Down,3.2233777035708044,85.79812529642913
2015-05-28,Up,3.207265192856539,27.769811807143014
2015-05-29,Down,33.74610988571476,11.967635114285258
2015-06-01,Down,47.74916644642872,12.0997495535712
2015-06-02,Down,19.323080096428384,38.420597903571434
2015-06-03,Down,14.071800057143264,20.514256942856264
2015-06-04,Up,27.529212514285064,35.92868348571483
2015-06-05,Up,4.9548284714283,47.976876528571665
2015-06-08,Down,54.44940933214275,13.519711667857337
2015-06-09,Up,14.347843392857612,44.89957660714208
2015-06-10,Up,62.17649329285723,8.198613707143522
2015-06-11,Up,6.302825135713647,28.884727864286106
2015-06-12,Up,2.844503353571781,32.69533364642848
2015-06-15,Down,22.412712753571213,31.198228246428698
2015-06-16,Up,34.91805185714293,12.36800314285665
2015-06-17,Up,14.357483696428972,39.55464330357063
2015-06-18,Up,59.28951101785697,12.994903982143114
2015-06-19,Down,22.23854681071407,2.157443189285914
2015-06-22,Up,7.893630228571965,21.62250677142856
2015-06-23,Down,13.851836964286122,11.74889403571433
2015-06-24,Up,12.820613692857478,34.76662630714236
2015-06-25,Down,32.574107646428274,15.314317353571823
2015-06-26,Down,46.854586403572284,22.11679259642824
2015-06-29,Up,21.304341689286048,78.99028531071417
2015-06-30,Down,26.844116267857316,21.64667873214239
2015-07-01,Down,25.397150878570756,21.286534121429213
2015-07-02,Down,20.031136492857513,5.870779507143197
2015-07-03,Down,4.521002860714361,10.83943613928568
2015-07-06,Down,2.2879313142857427,60.9609326857144
2015-07-07,Down,89.81446254999992,21.32282644999941
2015-07-08,Down,53.98957426785637,17.993655732143452
2015-07-09,Down,61.930103682142544,7.04127631785741
2015-07-10,Down,8.799982924999313,40.89555307500086
2015-07-13,Up,40.626638053571696,7.864156946428011
2015-07-14,Up,31.592162457143786,4.550045542856424
2015-07-15,Up,3.523864757143201,32.91952824285727
2015-07-16,Up,18.805779567856916,1.3736194321436415
2015-07-17,Up,21.504614224999386,6.8067827750001015
2015-07-20,Down,5.477264764285792,39.70049423571345
2015-07-21,Down,8.498796710714487,21.31852428928596
2015-07-22,Up,37.16085805000057,13.137046949999785
2015-07-23,Up,5.048077053571433,53.98419594642928
2015-07-24,Down,79.70109787142883,9.148496128571423
2015-07-27,Down,14.331030942857069,35.966875057143625
2015-07-28,Down,31.525471599999946,45.87909040000068
2015-07-29,Down,10.127347064286369,32.640931935713525
2015-07-30,Down,22.399563271427724,59.522774728571676
2015-07-31,Down,23.54836896785764,13.196209032142178
2015-08-03,Up,5.392288017857936,65.38620198214267
2015-08-04,Down,20.27728494999974,20.382699050000156
2015-08-05,Up,39.757504464286285,6.926181535714022
2015-08-06,Down,109.37643221428607,4.471521785713776
2015-08-07,Down,27.291669285714306,30.83704871428563
2015-08-10,Up,29.222481225000593,11.738687774999562
2015-08-11,Down,61.504141932142375,32.16441306785782
2015-08-12,Down,46.984870460713864,78.60930153928621
2015-08-13,Up,14.967822149999847,38.6431198500004
2015-08-14,Up,16.766327982142684,23.89365601785721
2015-08-17,Down,2.3922699428567284,70.19333105714304
2015-08-18,Down,16.84592596071434,16.284431039285664
2015-08-19,Down,40.283502253571896,40.434094746427945
2015-08-20,Up,5.333126325000194,105.2017916750001
2015-08-21,Down,129.37189360000048,59.169957400000385
2015-08-24,Down,21.49815886428587,325.46703513571447
2015-08-25,Down,157.11426405357088,54.92002094642885
2015-08-26,Up,93.71265688928543,121.3334791107145
2015-08-27,Up,37.97513419642928,83.40244680357137
2015-08-28,Up,22.25865129642807,34.6653257035714
2015-08-31,Down,26.581733728570725,51.42519827142951
2015-09-01,Up,57.055207839285686,75.46622116071467
2015-09-02,Down,35.98731296071492,59.1871680392851
2015-09-03,Up,12.673437424999975,83.10341357499965
2015-09-04,Up,19.26293682142841,43.08237217857095
2015-09-08,Up,23.539764703570654,46.03398529642891
2015-09-09,Down,106.2473339285716,8.504176071428446
2015-09-10,Up,70.71287429642871,27.172271703570914
2015-09-11,Up,23.64489789642903,13.482710103570753
2015-09-14,Down,34.90541058571398,4.637001414285805
2015-09-15,Down,0.5079732285721548,85.82126277142834
2015-09-16,Down,2.3124319357148124,49.605849064285394
2015-09-17,Up,69.7540499678571,31.96955903214257
2015-09-18,Up,52.82394711428606,18.41276488571384
2015-09-21,Up,15.246906939285509,75.30823506071465
2015-09-22,Up,2.9282139964288945,61.06408600357099
2015-09-23,Down,21.077643339286624,29.63323566071358
